"회계연도","지역명","자치단체코드","자치단체명","분야코드","분야명","부문코드","부문명","세출결산액"
"2010","전남","4613000","전남순천시","070","환경보호","071","상하수도ㆍ수질","39374689614"
"2010","전남","4613000","전남순천시","070","환경보호","072","폐기물","10679593260"
"2010","전남","4613000","전남순천시","070","환경보호","073","대기","597903180"
"2010","전남","4613000","전남순천시","070","환경보호","074","자연","858225930"
"2010","전남","4613000","전남순천시","070","환경보호","076","환경보호일반","4914538040"
"2010","전남","4613000","전남순천시","080","사회복지","081","기초생활보장","31975376840"
"2010","전남","4613000","전남순천시","080","사회복지","082","취약계층지원","11763341340"
"2010","전남","4613000","전남순천시","080","사회복지","084","보육ㆍ가족및여성","40816967550"
"2010","전남","4613000","전남순천시","080","사회복지","085","노인ㆍ청소년","44663060410"
"2010","전남","4613000","전남순천시","080","사회복지","086","노동","4529425920"
"2010","전남","4613000","전남순천시","080","사회복지","087","보훈","536935100"
"2010","전남","4613000","전남순천시","090","보건","091","보건의료","5997120943"
"2010","전남","4613000","전남순천시","090","보건","093","식품의약안전","197346650"
"2010","전남","4613000","전남순천시","100","농림해양수산","101","농업ㆍ농촌","56652156621"
"2010","전남","4613000","전남순천시","100","농림해양수산","102","임업ㆍ산촌","12077000200"
"2010","전남","4613000","전남순천시","100","농림해양수산","103","해양수산ㆍ어촌","1430002120"
"2010","전남","4613000","전남순천시","110","산업ㆍ중소기업","113","무역및투자유치","1571189090"
"2010","전남","4613000","전남순천시","110","산업ㆍ중소기업","114","산업진흥ㆍ고도화","2223123380"
"2010","전남","4613000","전남순천시","120","수송및교통","121","도로","20577044787"
"2010","전남","4613000","전남순천시","120","수송및교통","126","대중교통ㆍ물류등기타","20088967460"
"2010","전남","4613000","전남순천시","140","국토및지역개발","141","수자원","19939932590"
"2010","전남","4613000","전남순천시","140","국토및지역개발","142","지역및도시","143836429920"
"2010","전남","4613000","전남순천시","160","예비비","161","예비비","0"
"2010","전남","4613000","전남순천시","900","기타","901","기타","96076952710"
"2010","전남","4614000","전남나주시","010","일반공공행정","011","입법및선거관리","800727150"
"2010","전남","4614000","전남나주시","010","일반공공행정","013","지방행정ㆍ재정지원","334240050"
"2010","전남","4614000","전남나주시","010","일반공공행정","016","일반행정","20472046440"
